index,type,type,name,usage(KB),total(KB),parentStack
110,  techset,techset,mc_l_hsm_t0c0d0_sco,10.9,10.9,|mc/mtl_char_jap_impinf_gore_punch|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
111,  techset,techset,mc_l_hsm_t0c0d0s0_sco,14.9,14.9,|mc/mtl_char_jap_impinf_gore_punch|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
112,  techset,techset,mc_l_hsm_t0c0d0n0_sco,13.1,13.1,|mc/mtl_char_jap_impinf_gore_punch|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
113,  techset,techset,mc_l_hsm_t0c0d0n0s0_sco,17.2,17.2,|mc/mtl_char_jap_impinf_gore_punch|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
114,      image,image,~char_gen_gib_decals_s-rgb&ch~87e6ce78,0.0,0.0,|mc/mtl_zombie_wolf_decal|material|zombie_wolf_variant_a|xmodel|../raw/character/character_sp_zombie_dog_black_fur.csv|csv|character_sp_zombie_dog_black_fur|character|../raw/aitype/zombie_dog.csv|csv|zombie_dog|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
115,      image,image,metal_bumps_n,0.0,0.0,|mc/mtl_weapon_kar98_wood|material|weapon_ger_kar98_rifle|xmodel|sp/kar98k|weapon|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
116,      image,image,char_gen_gib_decals,0.0,0.0,|mc/mtl_zombie_wolf_decal|material|zombie_wolf_variant_a|xmodel|../raw/character/character_sp_zombie_dog_black_fur.csv|csv|character_sp_zombie_dog_black_fur|character|../raw/aitype/zombie_dog.csv|csv|zombie_dog|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
117,    material,material,mc/mtl_char_jap_impinf_gore_blend,0.3,0.3,|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
118,    material,material,mc/mtl_char_jap_impinf_gore_punch,0.3,0.3,|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
119,  xmodel,xmodel,char_ger_honorgd_body1_g_rarmoff_1,247.2,247.8,|../raw/xmodelalias/char_ger_hnrgrd_body1_g_rarmoffalias.csv|csv|char_ger_hnrgrd_body1_g_rarmoffalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
120,  xmodel,xmodel,char_ger_honorgd_body1_g_rarmoff_2,263.0,263.0,|../raw/xmodelalias/char_ger_hnrgrd_body1_g_rarmoffalias.csv|csv|char_ger_hnrgrd_body1_g_rarmoffalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
121,  rawfile,rawfile,xmodelalias/char_ger_hnrgrd_body1_g_larmoffalias.gsc,0.2,0.2,|../raw/xmodelalias/char_ger_hnrgrd_body1_g_larmoffalias.csv|csv|char_ger_hnrgrd_body1_g_larmoffalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
122,  xmodel,xmodel,char_ger_honorgd_body1_g_larmoff_1,249.1,249.1,|../raw/xmodelalias/char_ger_hnrgrd_body1_g_larmoffalias.csv|csv|char_ger_hnrgrd_body1_g_larmoffalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
123,  xmodel,xmodel,char_ger_honorgd_body1_g_larmoff_2,260.6,260.6,|../raw/xmodelalias/char_ger_hnrgrd_body1_g_larmoffalias.csv|csv|char_ger_hnrgrd_body1_g_larmoffalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
124,  rawfile,rawfile,xmodelalias/char_ger_hnrgrd_body1_g_torsoalias.gsc,0.2,0.2,|../raw/xmodelalias/char_ger_hnrgrd_body1_g_torsoalias.csv|csv|char_ger_hnrgrd_body1_g_torsoalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
125,  xmodel,xmodel,char_ger_honorgd_body1_g_torso_1,306.1,306.1,|../raw/xmodelalias/char_ger_hnrgrd_body1_g_torsoalias.csv|csv|char_ger_hnrgrd_body1_g_torsoalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
126,  xmodel,xmodel,char_ger_honorgd_body1_g_behead,281.7,281.7,|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
127,  xmodel,xmodel,char_ger_honorgd_body1_g_lowclean,62.9,62.9,|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
128,  rawfile,rawfile,xmodelalias/char_ger_hnrgrd_body1_g_rlegoffalias.gsc,0.2,0.2,|../raw/xmodelalias/char_ger_hnrgrd_body1_g_rlegoffalias.csv|csv|char_ger_hnrgrd_body1_g_rlegoffalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
129,  xmodel,xmodel,char_ger_honorgd_body1_g_rlegoff_1,105.2,105.2,|../raw/xmodelalias/char_ger_hnrgrd_body1_g_rlegoffalias.csv|csv|char_ger_hnrgrd_body1_g_rlegoffalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
130,  xmodel,xmodel,char_ger_honorgd_body1_g_rlegoff_2,112.0,112.0,|../raw/xmodelalias/char_ger_hnrgrd_body1_g_rlegoffalias.csv|csv|char_ger_hnrgrd_body1_g_rlegoffalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
131,  rawfile,rawfile,xmodelalias/char_ger_hnrgrd_body1_g_llegoffalias.gsc,0.2,0.2,|../raw/xmodelalias/char_ger_hnrgrd_body1_g_llegoffalias.csv|csv|char_ger_hnrgrd_body1_g_llegoffalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
132,  xmodel,xmodel,char_ger_honorgd_body1_g_llegoff_1,138.6,138.6,|../raw/xmodelalias/char_ger_hnrgrd_body1_g_llegoffalias.csv|csv|char_ger_hnrgrd_body1_g_llegoffalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
133,  xmodel,xmodel,char_ger_honorgd_body1_g_llegoff_2,117.3,117.3,|../raw/xmodelalias/char_ger_hnrgrd_body1_g_llegoffalias.csv|csv|char_ger_hnrgrd_body1_g_llegoffalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
134,  rawfile,rawfile,xmodelalias/char_ger_hnrgrd_body1_g_legsoffalias.gsc,0.2,0.2,|../raw/xmodelalias/char_ger_hnrgrd_body1_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
135,  xmodel,xmodel,char_ger_honorgd_body1_g_legsoff_1,112.7,112.7,|../raw/xmodelalias/char_ger_hnrgrd_body1_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
136,    physpreset,physpreset,gib,0.0,0.0,|char_ger_honorgd_body1_g_llegspawn|xmodel|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
137,  xmodel,xmodel,char_ger_honorgd_body1_g_rarmspawn,73.4,73.4,|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
138,  xmodel,xmodel,char_ger_honorgd_body1_g_larmspawn,64.8,64.8,|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
139,  xmodel,xmodel,char_ger_honorgd_body1_g_rlegspawn,53.1,53.1,|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
140,  xmodel,xmodel,char_ger_honorgd_body1_g_llegspawn,59.7,59.7,|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
141,  rawfile,rawfile,character/char_ger_honorguard2_zombies.gsc,3.7,3.7,|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
142,  rawfile,rawfile,xmodelalias/char_ger_honorgd2_bodyzalias.gsc,0.2,0.2,|../raw/xmodelalias/char_ger_honorgd2_bodyzalias.csv|csv|char_ger_honorgd2_bodyzalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
143,      image,image,char_ger_honorguard_body2_c,0.0,0.0,|mc/mtl_char_ger_honorguard_body1_2|material|char_ger_honorgd_bodyz2_2|xmodel|../raw/xmodelalias/char_ger_honorgd2_bodyzalias.csv|csv|char_ger_honorgd2_bodyzalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
144,    material,material,mc/mtl_char_ger_honorguard_linen1_2,0.4,0.4,|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
145,    material,material,mc/mtl_char_ger_honorguard_lthr1_2,0.4,0.4,|char_ger_honorgd_body1_2_g_llegoff_2|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_llegoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_llegoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
146,    material,material,mc/mtl_char_ger_honorguard_metal1_2,0.4,0.4,|char_ger_honorgd_body1_2_g_behead|xmodel|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
147,    material,material,mc/mtl_char_ger_honorguard_body1_2,0.3,0.3,|char_ger_honorgd_bodyz2_2|xmodel|../raw/xmodelalias/char_ger_honorgd2_bodyzalias.csv|csv|char_ger_honorgd2_bodyzalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
148,  xmodel,xmodel,char_ger_honorgd_bodyz1_2,3.5,5.1,|../raw/xmodelalias/char_ger_honorgd2_bodyzalias.csv|csv|char_ger_honorgd2_bodyzalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
149,  xmodel,xmodel,char_ger_honorgd_bodyz2_2,3.5,3.5,|../raw/xmodelalias/char_ger_honorgd2_bodyzalias.csv|csv|char_ger_honorgd2_bodyzalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
150,  xmodel,xmodel,char_ger_honorgd_body1_2_g_upclean,3.1,3.1,|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
151,  rawfile,rawfile,xmodelalias/char_ger_hnrgrd_body1_2_g_rarmoffalias.gsc,0.2,0.2,|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_rarmoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_rarmoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
152,  xmodel,xmodel,char_ger_honorgd_body1_2_g_rarmoff_1,3.7,3.7,|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_rarmoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_rarmoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
153,  xmodel,xmodel,char_ger_honorgd_body1_2_g_rarmoff_2,3.8,3.8,|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_rarmoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_rarmoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
154,  rawfile,rawfile,xmodelalias/char_ger_hnrgrd_body1_2_g_larmoffalias.gsc,0.2,0.2,|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_larmoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_larmoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
155,  xmodel,xmodel,char_ger_honorgd_body1_2_g_larmoff_1,3.8,3.8,|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_larmoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_larmoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
156,  xmodel,xmodel,char_ger_honorgd_body1_2_g_larmoff_2,3.8,3.8,|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_larmoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_larmoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
157,  rawfile,rawfile,xmodelalias/char_ger_hnrgrd_body1_2_g_torsoalias.gsc,0.2,0.2,|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_torsoalias.csv|csv|char_ger_hnrgrd_body1_2_g_torsoalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
158,  xmodel,xmodel,char_ger_honorgd_body1_2_g_torso_1,3.7,3.7,|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_torsoalias.csv|csv|char_ger_hnrgrd_body1_2_g_torsoalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
159,  xmodel,xmodel,char_ger_honorgd_body1_2_g_behead,3.6,3.6,|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
160,  xmodel,xmodel,char_ger_honorgd_body1_2_g_lowclean,0.8,0.8,|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
161,  rawfile,rawfile,xmodelalias/char_ger_hnrgrd_body1_2_g_rlegoffalias.gsc,0.2,0.2,|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_rlegoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_rlegoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
162,  xmodel,xmodel,char_ger_honorgd_body1_2_g_rlegoff_1,1.5,1.5,|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_rlegoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_rlegoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
163,  xmodel,xmodel,char_ger_honorgd_body1_2_g_rlegoff_2,1.5,1.5,|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_rlegoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_rlegoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
164,  rawfile,rawfile,xmodelalias/char_ger_hnrgrd_body1_2_g_llegoffalias.gsc,0.2,0.2,|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_llegoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_llegoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
165,  xmodel,xmodel,char_ger_honorgd_body1_2_g_llegoff_1,1.5,1.5,|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_llegoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_llegoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
166,  xmodel,xmodel,char_ger_honorgd_body1_2_g_llegoff_2,1.5,1.5,|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_llegoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_llegoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
167,  rawfile,rawfile,xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.gsc,0.2,0.2,|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
